video_id,manual_cover_text,caption,topic_tag,first_level_category_id,first_level_category_name,second_level_category_id,second_level_category_name,third_level_category_id,third_level_category_name
5395,文赫时代,文赫时代到来！ 都准备好了吗！  @文 赫 •『枭 雄』(O881758958)  @文 赫 •『枭 雄』(O881758958)  @韩婧格（婧哥哥）.(O728086073)   #文赫   #716牛逼 #热爱快手热爱官方我要上热门文赫 #文赫最牛逼 #文赫716 ,"[716牛逼,文赫,文赫716,文赫最牛逼,热爱快手热爱官方我要上热门文赫]",34,其他,418,生活泛拍,-124,UNKNOWN
5396,UNKNOWN, @今天拍点啥(O840386039)  @推广小助手(O40300047) #文字控 #十二生肖 #陪你读书 #暄暄小仙女 #感谢快手我要上热门 ,"[十二生肖,感谢快手我要上热门,文字控,暄暄小仙女,陪你读书]",34,其他,-124,UNKNOWN,-124,UNKNOWN
5397,UNKNOWN,菠萝味的请签收，记得给我小红心哦😄 #我是吃货 #感谢快手官大大送上热门 #快手激励创作者计划 ,"[快手激励创作者计划,感谢快手官大大送上热门,我是吃货]",12,美食,155,美食吃播,-124,UNKNOWN
5398,张子枫高考,#高考偶遇张子枫# 7月7日，有网友晒出高考考场偶遇张子枫的照片。照片中，张子枫戴着鸭舌帽低调现身，十分认真准备考试。据跟张子枫同考场的考生透露：“下午妹妹超用功，然后有人问她要签名说明天考完给~ 太温柔了啊啊啊啊啊啊 ”。希望子枫妹妹考试加油！冲鸭！,[高考偶遇张子枫],28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
5399,UNKNOWN,#高端男装商务休闲 #好看男装来找我 #精品男装 #男装 #此作品申请热门 ,"[好看男装来找我,此作品申请热门,男装,精品男装,高端男装商务休闲]",5,时尚,-124,UNKNOWN,-124,UNKNOWN
5400,UNKNOWN,,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
5401,按个头头哟🎏🎏,特别特别喜欢这个 没错啦,[],17,宠物,233,宠物日常记录,1168,宠物猫
5402,UNKNOWN,耿爽履新！正式履职中国常驻联合国副代表。73年生，硕士研究生，已婚，有一女😃😃,[],23,时政资讯,224,国内时政,-124,UNKNOWN
5403,UNKNOWN,又种下一个牵挂。😅,[],21,人文,680,宗教,2415,佛教
5404,UNKNOWN,大快人心！贵阳持箭刺杀禁毒民警罪犯今日被执行死刑,[],28,民生资讯,223,社会事件,-124,UNKNOWN
5405,💛,满眼温柔只为你#小小喵,[小小喵],8,颜值,-124,UNKNOWN,-124,UNKNOWN
5406,UNKNOWN,,[],25,亲子,235,晒娃,1272,4至12岁萌娃
5407,UNKNOWN,晚8点开播，家人们不见不散哦 香奶奶灵动锆石项链来咯 #感谢快手我要上热门 #感谢快手绿色平台 #今日份的自拍 #快闪视频 #快手全面屏 ,"[今日份的自拍,快手全面屏,快闪视频,感谢快手我要上热门,感谢快手绿色平台]",5,时尚,737,营销售卖,2595,配饰
5408,UNKNOWN,#撩妹技巧 #快手创作者中心 ,"[快手创作者中心,撩妹技巧]",19,情感,744,情感关系,2636,亲密关系
5409,为什么右手握不上？,你们知道是怎么回事吗？,[],9,喜剧,727,搞笑互动,-124,UNKNOWN
5410,美欣✌️.,社会不相信眼泪 生活不同情弱者 @🤡攀娘·【PN】(O267133045) @新腾【T】(O31529737)@你阳🌚（今晚七点首秀）(O659876828) ,[],5,时尚,736,潮流,2591,时尚街拍
5411,UNKNOWN,有个老师给我说，高考淘汰的是学渣，成就的也有可能是人渣，淘汰的是学渣，成绩不好没关系，但千万别做人渣,[],11,生活,-124,UNKNOWN,-124,UNKNOWN
5412,UNKNOWN,向鱼问水，向马问路 向神佛打听我一生的出处 而我呀 我是疼在谁心头的一抔尘土 一尊佛祖，两世糊涂,[],26,摄影,-124,UNKNOWN,-124,UNKNOWN
5413,UNKNOWN, 谁能解释一下这是怎么回事  怎么也想不明白啊    #感谢快手我要上热门 #情侣日常 ,"[情侣日常,感谢快手我要上热门]",19,情感,744,情感关系,2636,亲密关系
5414,看到别人在快手领工资真好 我也要加油啦！ 互暖的进来,姐妹们进来以后看了视频一定要点亮爱心在评论哦！这样看到评论我们就可以互暖了，对自己的账号也是有好处的，官方大大会看到我们的，加油姐妹们！ #感谢快手官大大送上热门 #作品推广  @快手小助手(O40300112)  @快手小管家(O40300028)  @快手创作者服务中心(O40300138) ,"[作品推广,感谢快手官大大送上热门]",25,亲子,-124,UNKNOWN,-124,UNKNOWN
5415,UNKNOWN,🇦🇴,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
5416,UNKNOWN,#高考结束 ！考生们辛苦了，看到你们蹦蹦跳跳，我们同你们一样开心，预祝金榜题名！,[高考结束],28,民生资讯,223,社会事件,1830,社会新闻
5417,UNKNOWN,当你吃汉堡时，想玩手机怎么办？#单身狗 #单身日记,"[单身日记,单身狗]",32,短剧,-124,UNKNOWN,-124,UNKNOWN
5418,UNKNOWN,#快手创作者服务中心 #2020高考季 #有氧健身操 ,"[2020高考季,快手创作者服务中心,有氧健身操]",31,健身,692,燃脂训练,1054,健身操
5419,女人都喜欢单手开车的男人？,听说女人都喜欢单手开车的男人？ ,[],18,汽车,561,汽车日常,-124,UNKNOWN
5420,妹妹高考考完了 姑姑下班回来我们一起出来吃的饭 庆祝一下❤️,高考圆满成功！姑姑下班了我们出来一起吃个饭！为妹妹庆祝一下！🍺鸭还是原来味道！太好吃了、又实惠,[],12,美食,155,美食吃播,-124,UNKNOWN
5421,考生抱着老师大喊 我考完了！,#高考结束 考生抱着老师大喊：我考完了！ #内蒙古巴彦淖尔 #快手创作者中心 ,"[内蒙古巴彦淖尔,快手创作者中心,高考结束]",28,民生资讯,223,社会事件,-124,UNKNOWN
5422,真人点水,来个侧面蜻蜓点水 #快手创作者中心 #快手体育 #今天拍点啥 ,"[今天拍点啥,快手体育,快手创作者中心]",7,运动,128,搏击运动,1064,武术
5423,神操作视频聊天,父女视频聊天，说不出哪里怪怪的，但是就是很想笑#家有萌宝 #亲子 #搞笑 ,"[亲子,家有萌宝,搞笑]",9,喜剧,136,喜剧段子,-124,UNKNOWN
5424,UNKNOWN,莫名一种压抑感，很难过很想释放 #自己带娃 #宝宝成长记 #作品推广 #今日份的自拍 #感谢官方大大给的每一次热门  @推广小助手(O40300047)  @快手作者助手(O40300118)  @快手本地小助手(O40300170) ,"[今日份的自拍,作品推广,宝宝成长记,感谢官方大大给的每一次热门,自己带娃]",25,亲子,235,晒娃,1231,0至3岁萌宝
5425,笑一笑十年少, @今天拍点啥(O840386039)  @推广小助手(O40300047) #作品推广 #白小白正能量传递 #白小白文字控 #感谢快手感谢老铁支持去热门 ,"[作品推广,感谢快手感谢老铁支持去热门,白小白文字控,白小白正能量传递]",19,情感,-124,UNKNOWN,-124,UNKNOWN
5426,UNKNOWN,#卖衣服我是认真的 #减龄显瘦穿搭 #我卖潮流大码女装 #快手创作者服务中心 #家有胖丫,"[减龄显瘦穿搭,卖衣服我是认真的,家有胖丫,快手创作者服务中心,我卖潮流大码女装]",5,时尚,737,营销售卖,2596,女装
5427,UNKNOWN,,[],6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
5428,UNKNOWN,,[],5,时尚,737,营销售卖,2596,女装
5429,刘艳快手,#吉特巴 #感谢官方感谢关注感谢老铁们的支持 #作品每天更新喜欢的双击加关注 #感谢快手我要上热门感谢官方大大 ,"[作品每天更新喜欢的双击加关注,吉特巴,感谢官方感谢关注感谢老铁们的支持,感谢快手我要上热门感谢官方大大]",1,舞蹈,-124,UNKNOWN,-124,UNKNOWN
5430,开心一刻,#搞笑段子 #快手创作者中心 #快手创作者学院 #快手创业用商家号 #搞笑 ,"[快手创业用商家号,快手创作者中心,快手创作者学院,搞笑,搞笑段子]",9,喜剧,-124,UNKNOWN,-124,UNKNOWN
5431,全国新冠数据,8日#全国新增确诊9例，均为境外输入病例（辽宁3例，上海3例，广东2例，四川1例）,[全国新增确诊9例],28,民生资讯,223,社会事件,-124,UNKNOWN
5432,UNKNOWN,考试中，感觉要糊了😂 #此作品申请热门# #申请热门通知书# #感谢快手官方# #此作品申请热门# #申请热门  ,"[感谢快手官方,此作品申请热门,申请热门,申请热门通知书]",34,其他,-124,UNKNOWN,-124,UNKNOWN
5433,前空翻失误,16岁小伙儿练习前空翻，不容易，给个双击加关注吧！ ,[],7,运动,128,搏击运动,1064,武术
5434,为了生活 出发💪,#感谢快手我要上热门 #热门 #热 ,"[感谢快手我要上热门,热,热门]",18,汽车,561,汽车日常,-124,UNKNOWN
5435,教你眉头对称,关注我…………分享更多纹绣技巧,[],4,美妆,-124,UNKNOWN,-124,UNKNOWN
5436,看不到眼镜啦😘,这次修完我也是爱了😘😘😘,[],17,宠物,233,宠物日常记录,1169,宠物狗
5437,此款老婆,你有吗#十二生肖系列 #作品推广扶新 #民间俗语老人言 #感谢快手我要上热门 ,"[作品推广扶新,十二生肖系列,感谢快手我要上热门,民间俗语老人言]",19,情感,-124,UNKNOWN,-124,UNKNOWN
5438,我这里面是双胞胎,这个伴娘也太坑了,[],32,短剧,-124,UNKNOWN,-124,UNKNOWN
5439,UNKNOWN,这个爹太粗心！一对龙凤胎坐在车顶，父亲开车竟全然不知、照常开！ #交通安全 ,[交通安全],28,民生资讯,223,社会事件,-124,UNKNOWN
5440,UNKNOWN,泰国同性婚姻合法化草案通过：成为亚洲第一个同性婚姻合法化国家。 ,[],28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
5441,UNKNOWN,,[],19,情感,744,情感关系,2636,亲密关系
5442,被感情出轨耽误了百亿影帝！,#文章 如果不是因出轨事件导致名气大跌，他早已成为百亿影帝，他的雪豹堪称经典，有多少人希望他再次出演呢？ #明星 #感谢快手我要上热门 #感谢快手官大大送上热门 ,"[感谢快手官大大送上热门,感谢快手我要上热门,文章,明星]",6,明星娱乐,667,娱乐八卦,2377,明星八卦
5443,你莫走,@主持人杨帆(O577673136) 录像间隙皮一下 #挑战主持人 ,[挑战主持人],33,自拍,-124,UNKNOWN,-124,UNKNOWN
5444,UNKNOWN,你轻轻一个吻,[],6,明星娱乐,667,娱乐八卦,2375,饭制
5445,2020小白👟新品,#感谢官方 #感谢快手绿色平台 #作品推广 #推广小助手 #感谢快手大大给的每一次热门 ,"[作品推广,感谢官方,感谢快手大大给的每一次热门,感谢快手绿色平台,推广小助手]",5,时尚,737,营销售卖,2594,鞋靴
5446,天台扔个衣服 居然捡到男友,你们都学会了吗？@林锡（护妻狂魔）(O1840275520) #变装 ,[变装],8,颜值,-124,UNKNOWN,-124,UNKNOWN
5447,UNKNOWN,##快手创作者服务中心 #用快影上热门 #同城热点 #推广小助手 #愿佛菩萨保佑大家六时吉祥万事如意平安喜乐阿弥陀佛善哉善哉 ,"[同城热点,快手创作者服务中心,愿佛菩萨保佑大家六时吉祥万事如意平安喜乐阿弥陀佛善哉善哉,推广小助手,用快影上热门]",21,人文,680,宗教,2415,佛教
5448,UNKNOWN,你还这样写王字吗？,[],15,艺术,169,书法,1155,硬笔
5449,卤菜基本功 就是先学会香料的配比,想要做出一手好的卤味，香料配比了解一下，记得点赞收藏保存。#感谢每一个关注我的朋友 #作品推广,"[作品推广,感谢每一个关注我的朋友]",12,美食,-124,UNKNOWN,-124,UNKNOWN
5450,乡村一锅蒸,这里实在也没什么太多好吃的，怀念家乡的味道，等事情完成就该回去了，我的家#夏天这样吃 ,"[夏天这样吃,怎么吃才够味]",12,美食,732,户外美食,-124,UNKNOWN
5451,UNKNOWN,你的报应来了。,[],19,情感,744,情感关系,2636,亲密关系
5452,UNKNOWN,永久要记住一句话 没有人羡慕你在家带孩子 却有很多人欣赏你带娃儿还能有收入 女人们加油吧 #家有萌娃 #宝妈创业 #宝宝成长记 #感谢快手绿色平台支持正能量 #感谢快手官大大给的每一次热门,"[宝妈创业,宝宝成长记,家有萌娃,感谢快手官大大给的每一次热门,感谢快手绿色平台支持正能量]",25,亲子,-124,UNKNOWN,-124,UNKNOWN
5453,UNKNOWN,赵克志强调：扎实开展教育整顿 不断纯洁公安队伍 为切实履行好新时代使命任务提供坚强政治保证。,[],28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
5454,UNKNOWN,,[],19,情感,744,情感关系,2636,亲密关系
5455,UNKNOWN,#用快影上热门  ,[用快影上热门],21,人文,680,宗教,2415,佛教
5456,UNKNOWN,成车特便宜卖。,[],11,生活,-124,UNKNOWN,-124,UNKNOWN
5457,喜欢💕简约面膜T格子裤,#时尚活动酱 #服饰宠粉节 #感谢快手我要上热门感谢官方大大 #作品推广 #发现 @商家号小助手(O962500882) @快手服饰小助手(O1485846692) @快手时尚(O40300089) @推广小助手(O40300047) ,"[作品推广,发现,感谢快手我要上热门感谢官方大大,时尚活动酱,服饰宠粉节]",5,时尚,737,营销售卖,2596,女装
5458,UNKNOWN,#野狼disco卡点     蜀黍跟风版野狼disco，有点上头  ！！,[野狼disco卡点],35,军事,-124,UNKNOWN,-124,UNKNOWN
5459,UNKNOWN,为啥她不卖呀？,[],9,喜剧,136,喜剧段子,-124,UNKNOWN
5460,UNKNOWN,#寻人 流浪姑娘：老家是齐齐哈尔的！@风雨行动,[寻人],28,民生资讯,223,社会事件,-124,UNKNOWN
5461,大量用木工，,,[],11,生活,386,职业生活,-124,UNKNOWN
5462,UNKNOWN,#宝宝成长记 总说心疼儿子一个人养家不容易，自己却白天打麻将，晚上广场舞的好不自在，有这闲工夫不如带带孙子#快手创业者服务中心 #感谢官方大大给的每一次热门 #我要上热门 #作品推广 ,"[作品推广,宝宝成长记,快手创业者服务中心,感谢官方大大给的每一次热门,我要上热门]",25,亲子,235,晒娃,1272,4至12岁萌娃
5463,棍法对练。,#感谢官方＃，感谢各位老铁， #因为我太忙不没有发作品，请大家凉解。,"[因为我太忙不没有发作品,感谢官方]",7,运动,128,搏击运动,1064,武术
5464,给我米线加二两牛肉,,[],12,美食,153,美食教程,1456,小吃
5465,UNKNOWN,,[],5,时尚,737,营销售卖,-124,UNKNOWN
5466,UNKNOWN,#朴槿惠获刑20年 网友：韩国政界令人瑟瑟发抖,[朴槿惠获刑20年],23,时政资讯,683,国际时政,-124,UNKNOWN
5467,百搭条纹,#感谢官方大大给的每一次热门 #服饰宠粉节 # @快手时尚(O40300089) ,"[感谢官方大大给的每一次热门,服饰宠粉节]",5,时尚,737,营销售卖,2596,女装
5468,此生不换,你可以回头看  但不能回头走  #感谢快手我要上热门  #中华风洛丽塔   ,"[中华风洛丽塔,感谢快手我要上热门]",20,二次元,195,二次元真人秀,1204,汉服古风
5469,刘德华回来了！,#刘德华 请大家关注@刘德华全球歌迷影迷会(O1662170011) 电影上映有机会带领大家去发布会现场观看华仔。,[刘德华],6,明星娱乐,667,娱乐八卦,-124,UNKNOWN
5470,你！破坏了一切💔,鬼知道我在哭还是笑🤭🤭 关注大号不迷路@苏妍🏘️(O1355730749) ,[],34,其他,418,生活泛拍,-124,UNKNOWN
5471,如何撩妹不尴尬😂,这下玩大了 ...  #感谢快手我要上热门 #搞笑 #搞笑视频 #感谢快手官大大送上热门 #感谢快手平台 ,"[感谢快手官大大送上热门,感谢快手平台,感谢快手我要上热门,搞笑,搞笑视频]",32,短剧,-124,UNKNOWN,-124,UNKNOWN
5472,UNKNOWN,,[],5,时尚,-124,UNKNOWN,-124,UNKNOWN
5473,UNKNOWN,,[],5,时尚,-124,UNKNOWN,-124,UNKNOWN
5474,UNKNOWN,广东河源13岁女孩留遗书自杀坠楼身亡。派出所人员称，女孩自杀和父母重男轻女、爷爷去世等有关。,[],28,民生资讯,223,社会事件,1830,社会新闻
5475,UNKNOWN,#海星计划 ,[海星计划],11,生活,701,海外与地区生活,2526,非洲生活
5476,UNKNOWN,家人们实在抱歉这几天不能给家人们直播了。有些事情要处理，亲人们有需要的可以自助下单，质量放心客服在线，24小时内发货、新款多多纯棉短袖，卫衣卫裤，冰丝速干T恤，套装全有。还是每天给家人们更新新款。如果出现质量问题邮费全部我们承担。不喜欢质量不好退回来邮费找客服。质量绝对保证。放心购买咱家产品。每天都会更新新品，关注我今年让你们花最少的钱穿最好看质量有保证的衣服。今年家人们的秋冬衣服我绝对不会让家人们失望的。看效果吧。说再多也不如行动起来。比价格比质量。别的说了也没用。安排了，必须安排妥妥的。,[一键出片],5,时尚,737,营销售卖,-124,UNKNOWN
5477,UNKNOWN,街边也可以吃到美味的牛排了，为了明天更好的自己加油💪#街边小吃 #牛排 #感谢快手官大大送上热门  ,"[感谢快手官大大送上热门,牛排,街边小吃]",12,美食,154,美食探店,-124,UNKNOWN
5478,UNKNOWN,#作品推广 #服饰搭配 #今日份的自拍 #热爱快手热爱官方我要上热门 @今天拍点啥(O840386039) ,"[今日份的自拍,作品推广,服饰搭配,热爱快手热爱官方我要上热门]",5,时尚,737,营销售卖,2596,女装
5479,UNKNOWN,一个动作能把你萌翻😂#一键出片 #快手创作者激励计划  ,"[一键出片,快手创作者激励计划]",29,科学与法律,689,科学,2455,动植物与微生物
5480,UNKNOWN,#感恩遇见感恩快手 #谜语原创 ,"[感恩遇见感恩快手,谜语原创]",34,其他,-124,UNKNOWN,-124,UNKNOWN
5481,和老公奋斗十年的家,#谢谢大家一直以来对我的支持感谢快手 #支持原创作品 ,"[支持原创作品,谢谢大家一直以来对我的支持感谢快手]",12,美食,-124,UNKNOWN,-124,UNKNOWN
5482,UNKNOWN, #听说快手发段子能领工资  #推广小助手  #用快影上热门  #宝妈加油  #记录宝贝成长点滴 #作品推广,"[作品推广,听说快手发段子能领工资,宝妈加油,推广小助手,用快影上热门,记录宝贝成长点滴]",25,亲子,235,晒娃,1231,0至3岁萌宝
